t_sys,q_FR_hip,dq_FR_hip,tau_FR_hip,q_FR_thigh,dq_FR_thigh,tau_FR_thigh,q_FR_calf,dq_FR_calf,tau_FR_calf,q_FL_hip,dq_FL_hip,tau_FL_hip,q_FL_thigh,dq_FL_thigh,tau_FL_thigh,q_FL_calf,dq_FL_calf,tau_FL_calf,q_RR_hip,dq_RR_hip,tau_RR_hip,q_RR_thigh,dq_RR_thigh,tau_RR_thigh,q_RR_calf,dq_RR_calf,tau_RR_calf,q_RL_hip,dq_RL_hip,tau_RL_hip,q_RL_thigh,dq_RL_thigh,tau_RL_thigh,q_RL_calf,dq_RL_calf,tau_RL_calf
4966.421325,-0.01699311,-0.08526152,0.59371877,0.73518300,0.01937762,-1.73167968,-1.42420042,-0.02830817,6.25878525,0.03246492,0.00775105,-1.55851173,0.71450347,0.01162657,-0.89057815,-1.44378865,-0.01011006,7.25450134,-0.07301164,0.01162657,2.12749219,0.68815660,0.00000000,1.50903523,-1.39799309,-0.01617610,6.87518072,0.06668365,0.01162657,-1.41008210,0.70057034,-0.05425733,2.32539845,-1.43577969,-0.03235220,7.49157619
4966.423289,-0.01696283,-0.02712867,0.64319533,0.73518300,0.03875524,-1.73167968,-1.42420042,-0.02830817,6.25878525,0.03240436,-0.06975943,-1.55851173,0.71450347,0.01162657,-0.89057815,-1.44377279,0.00202201,7.30191612,-0.07304192,-0.02712867,2.15223050,0.68815660,0.00000000,1.50903523,-1.39797735,0.01819811,6.87518072,0.06668365,0.04263076,-1.48429692,0.70057034,-0.05425733,2.32539845,-1.43574810,0.04650629,7.44416142
4966.425273,-0.01696283,-0.03875524,0.64319533,0.73518300,0.03875524,-1.73167968,-1.42416883,0.02830817,6.25878525,0.03243464,0.01937762,-1.58325005,0.71450347,-0.05038181,-0.89057815,-1.44377279,0.00000000,7.30191612,-0.07304192,-0.02712867,2.12749219,0.68815660,0.02325314,1.55851173,-1.39797735,0.00404402,6.82776594,0.06668365,0.04263076,-1.48429692,0.70060062,-0.00387552,2.32539845,-1.43576396,0.01011006,7.58640671
4966.427251,-0.01696283,-0.03875524,0.59371877,0.73521328,0.04263076,-1.83063293,-1.42420042,-0.01819811,6.25878525,0.03246492,0.02712867,-1.55851173,0.71450347,-0.06200838,-0.96479297,-1.44378865,-0.02426415,7.30191612,-0.07304192,-0.02712867,2.12749219,0.68815660,0.01550210,1.48429692,-1.39797735,0.00606604,6.82776594,0.06671393,0.06200838,-1.48429692,0.70060062,-0.00775105,2.30066013,-1.43576396,0.01819811,7.49157619
4966.429201,-0.01696283,-0.03875524,0.66793358,0.73515272,-0.06975943,-1.78115630,-1.42420042,-0.01819811,6.40103054,0.03246492,0.01937762,-1.58325005,0.71450347,-0.06200838,-0.96479297,-1.44377279,0.01011006,7.25450134,-0.07301164,0.05813286,2.07801580,0.68815660,0.01937762,1.36060548,-1.39799309,-0.01617610,6.82776594,0.06668365,0.03487971,-1.45955861,0.70060062,0.00000000,2.35013676,-1.43576396,0.01011006,7.49157619
4966.431288,-0.01696283,-0.02325314,0.64319533,0.73521328,0.06975943,-1.70694149,-1.42421627,-0.04852830,6.25878525,0.03243464,-0.06200838,-1.58325005,0.71453375,-0.01162657,-0.94005471,-1.44375706,0.03639622,7.30191612,-0.07301164,0.04263076,2.15223050,0.68815660,0.01550210,1.48429692,-1.39799309,-0.02224214,6.82776594,0.06668365,0.04263076,-1.38534379,0.70063090,0.05813286,2.32539845,-1.43576396,0.00000000,7.49157619
4966.433305,-0.01699311,0.00000000,0.59371877,0.73518300,0.00387552,-1.78115630,-1.42421627,-0.03841824,6.25878525,0.03243464,-0.06200838,-1.58325005,0.71453375,0.00000000,-0.89057815,-1.44377279,0.00808805,7.20708609,-0.07304192,-0.01550210,2.12749219,0.68815660,0.00000000,1.45955861,-1.39799309,-0.02224214,6.87518072,0.06668365,0.03875524,-1.50903523,0.70057034,-0.05813286,2.32539845,-1.43576396,0.00808805,7.49157619
4966.435300,-0.01696283,-0.02325314,0.59371877,0.73521328,0.05813286,-1.70694149,-1.42420042,-0.01617610,6.30620050,0.03243464,-0.03875524,-1.55851173,0.71453375,-0.01162657,-0.89057815,-1.44375706,0.03033019,7.30191612,-0.07301164,0.05425733,2.12749219,0.68815660,0.01550210,1.55851173,-1.39797735,0.01617610,6.87518072,0.06668365,0.03875524,-1.50903523,0.70060062,-0.01162657,2.30066013,-1.43576396,0.00808805,7.49157619
4966.437307,-0.01696283,-0.02325314,0.59371877,0.73521328,0.06975943,-1.70694149,-1.42420042,-0.02022013,6.25878525,0.03243464,-0.03875524,-1.55851173,0.71453375,-0.04650629,-0.89057815,-1.44377279,0.00000000,7.20708609,-0.07301164,0.05425733,2.12749219,0.68815660,0.03487971,1.50903523,-1.39799309,-0.03033019,6.87518072,0.06668365,0.01162657,-1.45955861,0.70060062,0.00000000,2.30066013,-1.43577969,0.00808805,7.49157619
4966.439291,-0.01696283,-0.03487971,0.59371877,0.73518300,-0.01550210,-1.83063293,-1.42421627,-0.04650629,6.30620050,0.03246492,0.00775105,-1.58325005,0.71453375,-0.00775105,-0.94005471,-1.44375706,0.03235220,7.30191612,-0.07301164,0.04650629,2.12749219,0.68815660,0.01937762,1.48429692,-1.39799309,-0.02628616,6.97001076,0.06668365,0.04650629,-1.45955861,0.70057034,-0.08526152,2.32539845,-1.43576396,0.02022013,7.58640671
4966.441314,-0.01696283,-0.03875524,0.54424220,0.73521328,0.04263076,-1.73167968,-1.42420042,-0.02628616,6.40103054,0.03243464,-0.03100419,-1.60798836,0.71450347,0.01550210,-0.98953128,-1.44377279,0.00404402,7.25450134,-0.07298136,0.09301257,2.15223050,0.68815660,0.03100419,1.48429692,-1.39797735,0.01617610,6.97001076,0.06668365,0.05425733,-1.38534379,0.70060062,0.00000000,2.25118375,-1.43576396,0.01011006,7.58640671
4966.443228,-0.01696283,-0.03875524,0.54424220,0.73518300,0.00387552,-1.78115630,-1.42418468,-0.00404402,6.40103054,0.03243464,-0.03875524,-1.60798836,0.71447319,-0.07363495,-0.94005471,-1.44375706,0.04044025,7.20708609,-0.07298136,0.05813286,2.20170712,0.68815660,0.02712867,1.48429692,-1.39797735,0.02022013,6.82776594,0.06668365,0.03875524,-1.38534379,0.70057034,-0.04650629,2.30066013,-1.43577969,-0.01011006,7.44416142
4966.445027,-0.01696283,-0.01550210,0.56898046,0.73518300,-0.00775105,-1.80589461,-1.42420042,-0.02022013,6.25878525,0.03243464,-0.03875524,-1.60798836,0.71450347,-0.00775105,-0.96479297,-1.44377279,0.00808805,7.25450134,-0.07298136,0.05813286,2.20170712,0.68815660,0.02325314,1.45955861,-1.39799309,-0.01819811,6.87518072,0.06665337,-0.00775105,-1.38534379,0.70060062,0.00387552,2.25118375,-1.43576396,0.01415409,7.49157619
4966.447391,-0.01696283,-0.03875524,0.56898046,0.73515272,-0.03875524,-1.73167968,-1.42418468,0.00202201,6.40103054,0.03246492,0.01550210,-1.63272667,0.71450347,-0.03875524,-1.06374609,-1.44375706,0.03235220,7.20708609,-0.07301164,-0.00775105,2.20170712,0.68812633,-0.05038181,1.50903523,-1.39799309,-0.02022013,6.87518072,0.06668365,0.03875524,-1.45955861,0.70060062,0.00000000,2.20170712,-1.43576396,0.01011006,7.58640671
4966.449341,-0.01696283,-0.03875524,0.56898046,0.73521328,0.06588390,-1.70694149,-1.42420042,-0.02022013,6.30620050,0.03246492,0.01550210,-1.63272667,0.71450347,-0.01550210,-0.98953128,-1.44378865,-0.02426415,7.20708609,-0.07298136,-0.00775105,2.15223050,0.68815660,0.03487971,1.48429692,-1.39799309,-0.02022013,6.82776594,0.06668365,0.00775105,-1.36060548,0.70063090,0.05425733,2.25118375,-1.43576396,0.03639622,7.44416142
4966.451332,-0.01696283,-0.03100419,0.56898046,0.73518300,-0.00387552,-1.73167968,-1.42418468,0.00808805,6.25878525,0.03240436,-0.11239019,-1.63272667,0.71450347,-0.03100419,-0.96479297,-1.44378865,-0.02830817,7.25450134,-0.07301164,0.00000000,2.20170712,0.68815660,0.03100419,1.50903523,-1.39799309,-0.02022013,6.82776594,0.06668365,0.04650629,-1.36060548,0.70057034,-0.05425733,2.25118375,-1.43576396,0.00404402,7.58640671
4966.453407,-0.01696283,-0.03875524,0.56898046,0.73518300,0.02712867,-1.73167968,-1.42420042,-0.02830817,6.25878525,0.03246492,0.00000000,-1.60798836,0.71450347,-0.02712867,-1.03900790,-1.44378865,-0.01213207,7.25450134,-0.07301164,0.02712867,2.20170712,0.68815660,0.04263076,1.55851173,-1.39799309,-0.02628616,6.87518072,0.06668365,0.02325314,-1.38534379,0.70060062,-0.01550210,2.25118375,-1.43574810,0.03235220,7.58640671
4966.455305,-0.01696283,-0.00387552,0.56898046,0.73518300,0.01162657,-1.80589461,-1.42420042,-0.02628616,6.44844532,0.03243464,-0.04263076,-1.58325005,0.71450347,-0.03487971,-0.98953128,-1.44377279,0.00404402,7.20708609,-0.07301164,0.03100419,2.20170712,0.68815660,0.03875524,1.50903523,-1.39799309,-0.02224214,6.87518072,0.06668365,0.01162657,-1.38534379,0.70057034,-0.05425733,2.25118375,-1.43576396,0.00404402,7.58640671
4966.457321,-0.01693255,0.01550210,0.56898046,0.73518300,0.01550210,-1.78115630,-1.42420042,-0.02830817,6.40103054,0.03243464,-0.04263076,-1.58325005,0.71450347,0.00000000,-0.96479297,-1.44377279,0.01011006,7.20708609,-0.07301164,0.01937762,2.20170712,0.68812633,-0.02325314,1.58325005,-1.39799309,-0.01213207,6.97001076,0.06668365,0.06975943,-1.36060548,0.70060062,-0.00387552,2.30066013,-1.43576396,0.00606604,7.44416142
4966.459319,-0.01696283,-0.03875524,0.59371877,0.73518300,0.02712867,-1.78115630,-1.42418468,0.01617610,6.30620050,0.03243464,-0.02325314,-1.60798836,0.71453375,0.01937762,-0.98953128,-1.44377279,-0.00404402,7.30191612,-0.07301164,-0.01550210,2.20170712,0.68815660,0.03487971,1.50903523,-1.39799309,-0.01213207,6.97001076,0.06668365,0.03875524,-1.36060548,0.70063090,0.04263076,2.25118375,-1.43576396,0.00606604,7.44416142
4966.461225,-0.01699311,-0.05813286,0.54424220,0.73518300,-0.00387552,-1.68220317,-1.42421627,-0.04650629,6.25878525,0.03246492,0.02712867,-1.60798836,0.71450347,-0.02712867,-0.96479297,-1.44377279,0.01617610,7.20708609,-0.07301164,0.05038181,2.20170712,0.68815660,0.02712867,1.48429692,-1.39799309,-0.02628616,6.97001076,0.06665337,-0.01162657,-1.36060548,0.70060062,-0.02325314,2.25118375,-1.43576396,0.00606604,7.58640671
4966.463297,-0.01699311,-0.07751048,0.56898046,0.73518300,-0.02325314,-1.68220317,-1.42418468,0.00202201,6.30620050,0.03246492,0.02712867,-1.60798836,0.71453375,0.02712867,-0.96479297,-1.44377279,0.01819811,7.20708609,-0.07301164,0.03487971,2.25118375,0.68815660,0.01550210,1.55851173,-1.39797735,-0.00808805,6.87518072,0.06665337,-0.00775105,-1.36060548,0.70057034,-0.05038181,2.25118375,-1.43574810,0.03235220,7.49157619
4966.465177,-0.01699311,-0.07751048,0.56898046,0.73521328,0.02325314,-1.63272667,-1.42418468,0.00808805,6.30620050,0.03243464,-0.01937762,-1.63272667,0.71453375,-0.01550210,-0.96479297,-1.44375706,0.01415409,7.20708609,-0.07298136,0.08138600,2.22644544,0.68815660,0.01162657,1.50903523,-1.39797735,-0.00404402,6.97001076,0.06671393,0.06200838,-1.38534379,0.70060062,0.00387552,2.25118375,-1.43576396,0.00202201,7.58640671
4966.467385,-0.01696283,0.00387552,0.54424220,0.73518300,-0.01937762,-1.78115630,-1.42420042,-0.02022013,6.40103054,0.03243464,-0.02325314,-1.63272667,0.71450347,-0.03875524,-0.94005471,-1.44377279,0.01617610,7.11225605,-0.07298136,0.05038181,2.22644544,0.68818688,0.06588390,1.48429692,-1.39797735,-0.01213207,6.97001076,0.06668365,0.03875524,-1.45955861,0.70060062,0.00000000,2.25118375,-1.43574810,0.03841824,7.63382149
4966.469345,-0.01696283,-0.03875524,0.54424220,0.73518300,-0.01937762,-1.78115630,-1.42420042,-0.02426415,6.44844532,0.03246492,0.01937762,-1.63272667,0.71453375,0.01937762,-0.96479297,-1.44375706,0.05055031,7.11225605,-0.07301164,0.00000000,2.20170712,0.68815660,0.05813286,1.55851173,-1.39797735,-0.00202201,6.97001076,0.06665337,-0.04263076,-1.36060548,0.70060062,-0.01162657,2.25118375,-1.43576396,-0.00202201,7.58640671
4966.471326,-0.01696283,-0.01550210,0.56898046,0.73521328,0.03875524,-1.70694149,-1.42420042,-0.02022013,6.30620050,0.03246492,0.01937762,-1.60798836,0.71456403,0.05038181,-0.96479297,-1.44377279,0.01617610,7.06484079,-0.07301164,0.00000000,2.20170712,0.68815660,0.01162657,1.50903523,-1.39797735,-0.00404402,6.97001076,0.06668365,0.02712867,-1.36060548,0.70057034,-0.05813286,2.25118375,-1.43576396,0.00606604,7.58640671
4966.473364,-0.01696283,-0.01550210,0.56898046,0.73521328,0.03875524,-1.70694149,-1.42420042,-0.02830817,6.30620050,0.03246492,0.01937762,-1.60798836,0.71450347,-0.04263076,-0.98953128,-1.44378865,-0.02022013,7.06484079,-0.07301164,0.00387552,2.22644544,0.68815660,0.02325314,1.50903523,-1.39797735,-0.02022013,6.97001076,0.06668365,0.02712867,-1.36060548,0.70060062,-0.06588390,2.25118375,-1.43576396,0.00606604,7.63382149
4966.475339,-0.01696283,-0.06588390,0.54424220,0.73521328,0.00000000,-1.63272667,-1.42420042,-0.02022013,6.44844532,0.03246492,-0.05813286,-1.63272667,0.71453375,-0.03875524,-0.98953128,-1.44377279,0.00606604,7.11225605,-0.07298136,0.06200838,2.20170712,0.68812633,-0.01937762,1.55851173,-1.39797735,-0.01415409,6.97001076,0.06671393,0.09301257,-1.38534379,0.70057034,-0.06200838,2.22644544,-1.43576396,0.00000000,7.49157619
4966.477324,-0.01696283,-0.04263076,0.51950395,0.73518300,-0.02712867,-1.68220317,-1.42420042,-0.01819811,6.30620050,0.03240436,-0.08913705,-1.63272667,0.71453375,0.01162657,-0.94005471,-1.44378865,-0.00808805,7.11225605,-0.07298136,0.05425733,2.20170712,0.68815660,0.00775105,1.55851173,-1.39797735,-0.01819811,6.97001076,0.06668365,0.02325314,-1.36060548,0.70063090,0.05425733,2.25118375,-1.43574810,0.03235220,7.63382149
4966.479217,-0.01696283,-0.03875524,0.54424220,0.73521328,0.03875524,-1.68220317,-1.42418468,0.00606604,6.44844532,0.03243464,-0.00775105,-1.60798836,0.71453375,0.01162657,-0.96479297,-1.44377279,0.01617610,7.06484079,-0.07298136,0.05038181,2.20170712,0.68812633,-0.05038181,1.48429692,-1.39797735,-0.00202201,6.97001076,0.06668365,0.03875524,-1.36060548,0.70060062,0.00000000,2.30066013,-1.43576396,0.00404402,7.49157619
4966.481333,-0.01696283,-0.03875524,0.59371877,0.73521328,0.03875524,-1.68220317,-1.42420042,-0.02022013,6.40103054,0.03246492,0.02325314,-1.58325005,0.71456403,0.01937762,-0.94005471,-1.44377279,0.00202201,7.30191612,-0.07298136,0.05038181,2.20170712,0.68815660,0.00387552,1.55851173,-1.39797735,-0.00808805,6.87518072,0.06668365,0.05813286,-1.38534379,0.70063090,0.04650629,2.30066013,-1.43574810,0.02022013,7.63382149
4966.483124,-0.01696283,-0.02325314,0.59371877,0.73518300,0.01162657,-1.68220317,-1.42420042,-0.02022013,6.25878525,0.03243464,-0.05813286,-1.58325005,0.71456403,0.01937762,-0.94005471,-1.44375706,0.02628616,7.20708609,-0.07304192,-0.01550210,2.10275388,0.68815660,0.00387552,1.48429692,-1.39797735,-0.00202201,6.87518072,0.06659281,-0.08913705,-1.45955861,0.70057034,-0.06975943,2.35013676,-1.43576396,0.03033019,7.58640671
4966.485307,-0.01693255,0.01937762,0.56898046,0.73518300,0.02712867,-1.70694149,-1.42420042,-0.02022013,6.25878525,0.03243464,-0.03875524,-1.55851173,0.71456403,0.00775105,-0.86583984,-1.44375706,0.02224214,7.39674616,-0.07304192,0.03100419,2.15223050,0.68815660,0.01937762,1.48429692,-1.39797735,-0.02426415,6.82776594,0.06665337,-0.01162657,-1.38534379,0.70054007,-0.12789229,2.32539845,-1.43576396,0.00202201,7.58640671
4966.487384,-0.01699311,-0.08526152,0.59371877,0.73524356,0.09688810,-1.73167968,-1.42420042,-0.02022013,6.25878525,0.03246492,-0.00387552,-1.55851173,0.71453375,-0.03100419,-0.89057815,-1.44378865,-0.02628616,7.20708609,-0.07304192,0.00000000,2.15223050,0.68815660,0.01937762,1.48429692,-1.39799309,-0.00606604,6.97001076,0.06668365,0.04650629,-1.38534379,0.70054007,-0.12789229,2.32539845,-1.43576396,0.00606604,7.58640671
4966.489328,-0.01699311,-0.06200838,0.59371877,0.73524356,0.09688810,-1.73167968,-1.42420042,-0.02022013,6.25878525,0.03246492,-0.01550210,-1.50903523,0.71453375,-0.03100419,-0.89057815,-1.44378865,-0.02628616,7.20708609,-0.07304192,0.01550210,2.15223050,0.68815660,0.00387552,1.48429692,-1.39799309,-0.01213207,6.82776594,0.06668365,0.04650629,-1.38534379,0.70063090,0.03875524,2.32539845,-1.43577969,-0.03235220,7.49157619
4966.491322,-0.01696283,-0.05425733,0.59371877,0.73515272,-0.02712867,-1.73167968,-1.42420042,-0.02022013,6.40103054,0.03249520,0.06975943,-1.55851173,0.71453375,-0.04263076,-0.89057815,-1.44377279,-0.00404402,7.20708609,-0.07307220,0.01937762,2.12749219,0.68812633,-0.01937762,1.48429692,-1.39797735,0.00606604,6.82776594,0.06668365,0.03875524,-1.38534379,0.70060062,0.00000000,2.35013676,-1.43577969,-0.02628616,7.58640671
4966.493332,-0.01696283,-0.02712867,0.59371877,0.73518300,-0.00775105,-1.70694149,-1.42420042,-0.01617610,6.30620050,0.03243464,-0.05813286,-1.55851173,0.71453375,-0.04263076,-0.89057815,-1.44377279,-0.00404402,7.20708609,-0.07301164,0.05038181,2.12749219,0.68812633,-0.01937762,1.48429692,-1.39799309,-0.01415409,6.87518072,0.06668365,-0.07363495,-1.38534379,0.70060062,-0.03100419,2.30066013,-1.43576396,0.00000000,7.58640671
4966.495290,-0.01696283,-0.02712867,0.59371877,0.73521328,0.06200838,-1.73167968,-1.42420042,-0.01617610,6.30620050,0.03240436,-0.03875524,-1.50903523,0.71459430,0.07751048,-0.89057815,-1.44377279,0.00202201,7.20708609,-0.07301164,0.03875524,2.12749219,0.68815660,0.01550210,1.45955861,-1.39799309,-0.02224214,6.82776594,0.06668365,0.04650629,-1.45955861,0.70060062,-0.03875524,2.32539845,-1.43574810,0.03033019,7.63382149
4966.497224,-0.01696283,-0.06200838,0.59371877,0.73515272,-0.05425733,-1.73167968,-1.42420042,-0.01415409,6.25878525,0.03243464,-0.00387552,-1.50903523,0.71453375,-0.00775105,-0.89057815,-1.44378865,-0.02022013,7.25450134,-0.07301164,0.03875524,2.15223050,0.68818688,0.06200838,1.48429692,-1.39799309,-0.05055031,6.87518072,0.06668365,0.02712867,-1.45955861,0.70060062,-0.03875524,2.32539845,-1.43574810,0.03639622,7.58640671
4966.499289,-0.01693255,0.01937762,0.59371877,0.73521328,0.03875524,-1.78115630,-1.42418468,0.00606604,6.25878525,0.03243464,-0.03875524,-1.58325005,0.71453375,-0.03100419,-0.86583984,-1.44375706,0.03639622,7.30191612,-0.07301164,0.02712867,2.07801580,0.68818688,0.04650629,1.48429692,-1.39797735,0.01011006,6.87518072,0.06665337,-0.03875524,-1.45955861,0.70060062,-0.02712867,2.32539845,-1.43576396,0.00202201,7.63382149
4966.501272,-0.01693255,0.03487971,0.59371877,0.73521328,0.03100419,-1.70694149,-1.42421627,-0.02426415,6.30620050,0.03246492,0.01550210,-1.50903523,0.71453375,-0.02325314,-0.86583984,-1.44375706,0.03437421,7.20708609,-0.07304192,-0.05038181,2.12749219,0.68815660,0.00387552,1.48429692,-1.39797735,-0.01011006,6.87518072,0.06668365,0.02325314,-1.50903523,0.70063090,0.02712867,2.30066013,-1.43576396,0.00202201,7.63382149
4966.503292,-0.01696283,-0.04263076,0.66793358,0.73521328,0.03875524,-1.73167968,-1.42421627,-0.05055031,6.25878525,0.03246492,-0.02712867,-1.55851173,0.71456403,-0.00775105,-0.79162502,-1.44377279,0.03841824,7.20708609,-0.07304192,-0.03875524,2.12749219,0.68815660,0.01550210,1.48429692,-1.39800894,-0.01415409,6.82776594,0.06671393,0.04263076,-1.45955861,0.70060062,-0.03100419,2.32539845,-1.43576396,-0.01213207,7.68123674
4966.505274,-0.01693255,0.03487971,0.59371877,0.73524356,0.07751048,-1.70694149,-1.42418468,0.01415409,6.21137047,0.03246492,-0.03875524,-1.50903523,0.71456403,-0.03875524,-0.84110159,-1.44377279,0.01213207,7.11225605,-0.07301164,0.04263076,2.12749219,0.68815660,0.00000000,1.48429692,-1.39799309,-0.01415409,6.87518072,0.06668365,0.00000000,-1.45955861,0.70060062,-0.01550210,2.32539845,-1.43577969,-0.02628616,7.68123674
4966.507127,-0.01693255,0.00000000,0.66793358,0.73521328,0.01550210,-1.68220317,-1.42418468,0.01011006,6.25878525,0.03246492,-0.01550210,-1.50903523,0.71456403,-0.00775105,-0.84110159,-1.44375706,0.04448427,7.30191612,-0.07301164,0.00000000,2.10275388,0.68815660,0.00000000,1.55851173,-1.39797735,0.00000000,6.87518072,0.06674421,0.06588390,-1.45955861,0.70063090,0.05038181,2.32539845,-1.43576396,0.00000000,7.63382149
4966.509276,-0.01693255,0.00000000,0.66793358,0.73521328,0.01550210,-1.68220317,-1.42420042,-0.01617610,6.21137047,0.03246492,-0.03875524,-1.50903523,0.71456403,-0.01550210,-0.84110159,-1.44377279,0.02022013,7.20708609,-0.07301164,0.00000000,2.15223050,0.68815660,0.00000000,1.55851173,-1.39797735,0.00000000,6.87518072,0.06668365,-0.01162657,-1.38534379,0.70060062,0.01162657,2.32539845,-1.43576396,0.00202201,7.63382149
4966.511266,-0.01693255,0.01162657,0.59371877,0.73518300,-0.05425733,-1.70694149,-1.42420042,-0.01617610,6.25878525,0.03246492,-0.01550210,-1.55851173,0.71456403,-0.01550210,-0.84110159,-1.44378865,-0.01213207,7.20708609,-0.07301164,0.00387552,2.12749219,0.68812633,-0.05038181,1.48429692,-1.39797735,0.00404402,6.82776594,0.06668365,0.00775105,-1.38534379,0.70057034,-0.05813286,2.30066013,-1.43576396,-0.00808805,7.68123674
4966.513319,-0.01690227,0.05038181,0.66793358,0.73521328,0.02325314,-1.68220317,-1.42421627,0.03437421,6.21137047,0.03243464,0.01937762,-1.50903523,0.71459430,0.03875524,-0.84110159,-1.44380438,-0.04650629,7.25450134,-0.07301164,0.00775105,2.12749219,0.68818688,0.05813286,1.48429692,-1.39797735,0.01011006,6.87518072,0.06668365,0.00000000,-1.45955861,0.70060062,-0.01550210,2.30066013,-1.43574810,0.02628616,7.58640671
4966.515294,-0.01696283,-0.05813286,0.64319533,0.73521328,-0.01162657,-1.73167968,-1.42420042,-0.01819811,6.25878525,0.03246492,0.00000000,-1.50903523,0.71456403,-0.01550210,-0.79162502,-1.44378865,-0.00404402,7.25450134,-0.07301164,0.01550210,2.12749219,0.68818688,0.05813286,1.55851173,-1.39797735,0.01011006,6.87518072,0.06665337,0.00000000,-1.38534379,0.70057034,-0.05813286,2.30066013,-1.43576396,-0.00808805,7.58640671
4966.517318,-0.01696283,-0.02712867,0.59371877,0.73524356,0.04263076,-1.70694149,-1.42420042,-0.00808805,6.25878525,0.03243464,-0.03875524,-1.50903523,0.71456403,-0.02712867,-0.86583984,-1.44377279,0.01011006,7.25450134,-0.07301164,0.00775105,2.12749219,0.68815660,0.00000000,1.48429692,-1.39799309,-0.03033019,6.87518072,0.06668365,0.00775105,-1.38534379,0.70063090,0.07363495,2.32539845,-1.43574810,0.01415409,7.63382149
4966.519279,-0.01696283,-0.03875524,0.59371877,0.73521328,0.00387552,-1.70694149,-1.42420042,-0.01617610,6.25878525,0.03243464,-0.06975943,-1.58325005,0.71456403,-0.03875524,-0.86583984,-1.44377279,0.01617610,7.11225605,-0.07304192,-0.05038181,2.15223050,0.68815660,0.01937762,1.48429692,-1.39797735,-0.00202201,6.82776594,0.06671393,0.05813286,-1.38534379,0.70057034,-0.03875524,2.32539845,-1.43576396,-0.00606604,7.44416142
4966.521282,-0.01699311,-0.05038181,0.66793358,0.73518300,-0.02712867,-1.73167968,-1.42420042,-0.02022013,6.40103054,0.03243464,-0.04650629,-1.55851173,0.71453375,-0.06200838,-0.94005471,-1.44377279,0.01011006,7.30191612,-0.07301164,0.03100419,2.15223050,0.68815660,0.00000000,1.55851173,-1.39799309,-0.03033019,6.78035069,0.06674421,0.09688810,-1.45955861,0.70057034,-0.03875524,2.30066013,-1.43574810,0.04246226,7.58640671
4966.523314,-0.01699311,0.03100419,0.59371877,0.73518300,-0.02712867,-1.73167968,-1.42420042,-0.02022013,6.21137047,0.03243464,-0.04650629,-1.55851173,0.71450347,-0.08526152,-0.94005471,-1.44375706,0.02830817,7.20708609,-0.07301164,0.00775105,2.15223050,0.68818688,0.05038181,1.48429692,-1.39799309,-0.01011006,6.87518072,0.06668365,0.00000000,-1.38534379,0.70060062,0.00000000,2.30066013,-1.43576396,0.01011006,7.58640671
4966.525276,-0.01696283,0.00775105,0.59371877,0.73518300,0.03875524,-1.80589461,-1.42420042,-0.02022013,6.25878525,0.03246492,0.00000000,-1.58325005,0.71450347,-0.03487971,-0.94005471,-1.44378865,-0.03033019,7.25450134,-0.07301164,0.01550210,2.12749219,0.68815660,-0.02325314,1.60798836,-1.39800894,0.00606604,6.82776594,0.06668365,0.00000000,-1.45955861,0.70060062,0.01162657,2.32539845,-1.43574810,0.03639622,7.58640671
4966.527287,-0.01696283,0.01550210,0.59371877,0.73521328,0.04263076,-1.83063293,-1.42420042,-0.02022013,6.40103054,0.03240436,-0.11239019,-1.58325005,0.71453375,0.00000000,-0.96479297,-1.44377279,0.01415409,7.30191612,-0.07301164,0.00775105,2.22644544,0.68815660,0.00000000,1.58325005,-1.39799309,-0.02022013,6.82776594,0.06668365,0.02712867,-1.38534379,0.70057034,-0.03875524,2.30066013,-1.43576396,0.01617610,7.49157619
4966.529319,-0.01699311,-0.05425733,0.59371877,0.73521328,0.08526152,-1.78115630,-1.42420042,-0.02022013,6.25878525,0.03243464,-0.03875524,-1.58325005,0.71453375,0.00000000,-0.96479297,-1.44377279,0.00000000,7.25450134,-0.07301164,0.00000000,2.20170712,0.68815660,0.02712867,1.48429692,-1.39797735,0.02426415,6.78035069,0.06671393,0.07751048,-1.45955861,0.70057034,-0.03875524,2.30066013,-1.43576396,0.00808805,7.49157619
4966.531234,-0.01696283,-0.04263076,0.59371877,0.73521328,0.06975943,-1.80589461,-1.42418468,0.01011006,6.25878525,0.03246492,-0.11239019,-1.58325005,0.71450347,0.00000000,-0.96479297,-1.44378865,-0.02224214,7.39674616,-0.07301164,0.00000000,2.15223050,0.68818688,0.06975943,1.55851173,-1.39797735,0.02830817,6.78035069,0.06668365,0.01162657,-1.41008210,0.70057034,-0.04263076,2.32539845,-1.43574810,0.00202201,7.58640671
4966.533332,-0.01696283,-0.03875524,0.59371877,0.73521328,0.06975943,-1.83063293,-1.42421627,-0.04852830,6.25878525,0.03246492,-0.00775105,-1.58325005,0.71453375,0.01937762,-0.96479297,-1.44377279,0.00202201,7.20708609,-0.07301164,0.02712867,2.15223050,0.68815660,0.00775105,1.55851173,-1.39797735,0.02830817,6.78035069,0.06668365,0.03100419,-1.38534379,0.70057034,-0.06588390,2.32539845,-1.43577969,-0.01213207,7.49157619
